"-","id","timestamp","frameNumber","x","y","vx","vy","size"
"$","105","1707211291578","4858","-42.2890625","10.2109375","14.6205778121948","1","4.58203125"
"$","105","1707211291641","4859","-41.421875","10.3359375","14.629433631897","1","4.3212890625"
"$","105","1707211291719","4860","-40.5546875","10.421875","14.8227853775024","1","4.7252197265625"
"$","105","1707211291844","4861","-38.8203125","10.6171875","14.8297348022461","1","5.45361328125"
"$","105","1707211291859","4861","-37.9453125","10.609375","14.8425045013428","1","4.88818359375"
"$","105","1707211291922","4863","-37.0625","10.65625","14.8416528701782","1","5.2664794921875"
"$","105","1707211291984","4864","-37.0625","10.65625","14.8416528701782","1","5.2664794921875"
"$","105","1707211292047","4865","-35.296875","10.84375","14.8379344940186","1","5.60546875"
"$","105","1707211292109","4866","-34.4140625","10.8515625","14.8340635299683","1","5.900390625"
"$","105","1707211292172","4867","-33.5390625","10.9453125","14.8418273925781","1","6.173828125"
"$","105","1707211292234","4868","-32.6640625","11","14.8358535766602","1","6.3970947265625"
"$","105","1707211292312","4869","-31.7734375","11.0703125","14.8419513702393","1","6.594970703125"
"$","106","1707211292312","4869","-33.375","9.9609375","14.7425870895386","1","7.844482421875"
"$","105","1707211292375","4870","-30.8984375","11.1171875","14.8440065383911","1","6.767578125"
"$","106","1707211292375","4870","-32.4921875","10.0234375","14.7425870895386","1","7.844482421875"
"$","105","1707211292437","4871","-30.0078125","11.2109375","14.8440065383911","1","6.767578125"
"$","106","1707211292437","4871","-31.5859375","10.1484375","14.7555046081543","1","6.924560546875"
"$","105","1707211292500","4872","-29.125","11.2734375","14.8571653366089","1","6.91259765625"
"$","106","1707211292500","4872","-30.703125","10.2265625","14.7555046081543","1","6.924560546875"
"$","105","1707211292578","4873","-27.3515625","11.4453125","14.8719244003296","1","6.469482421875"
"$","105","1707211292641","4874","-26.46875","11.5703125","14.8906354904175","1","6.671875"
"$","106","1707211292641","4874","-28.15625","10.3671875","14.7563066482544","1","7.0751953125"
"$","105","1707211292703","4875","-25.5859375","11.6796875","14.9077835083008","1","6.8466796875"
"$","106","1707211292703","4875","-27.2734375","10.4296875","14.7563066482544","1","7.0751953125"
"$","105","1707211292781","4876","-24.703125","11.7734375","14.9233245849609","1","6.9951171875"
"$","105","1707211292844","4877","-23.8203125","11.96875","14.7710828781128","1","6.3892822265625"
"$","105","1707211292906","4878","-22.9453125","12.03125","14.9454345703125","1","6.58984375"
"$","105","1707211292969","4879","-22.078125","12.109375","14.7884101867676","1","5.338623046875"
"$","105","1707211293047","4880","-21.25","12","14.9243040084839","1","4.30419921875"
"$","105","1707211293109","4881","-20.359375","12.0703125","14.9702520370483","1","4.73583984375"
"$","105","1707211293172","4882","-19.46875","12.1484375","14.9999370574951","1","5.109375"
"$","105","1707211293234","4883","-17.703125","12.328125","14.8309650421143","1","4.7724609375"
"$","105","1707211293312","4884","-16.8125","12.40625","14.8613481521606","1","4.2578125"
"$","105","1707211293375","4885","-15.9296875","12.46875","14.8987998962402","1","3.903076171875"
"$","106","1707211293437","4886","-15.0703125","12.4765625","14.9060573577881","1","3.46923828125"
"$","107","1707211296507","4932","-145.453125","-2.53125","13.7465372085571","1","8.3155517578125"
"$","107","1707211296569","4933","-144.6328125","-2.4296875","13.7465372085571","1","8.3155517578125"
"$","107","1707211297185","4941","-136.390625","-1.1328125","14.3043651580811","1","8.3155517578125"
"$","107","1707211297249","4943","-135.5625","-0.9765625","14.3075609207153","1","8.3155517578125"
"$","107","1707211297317","4944","-133.8828125","-0.921875","14.2632761001587","1","8.3155517578125"
"$","107","1707211297381","4945","-133.0546875","-0.5703125","14.3025436401367","1","8.3155517578125"
"$","107","1707211297447","4946","-132.234375","-0.2421875","14.5341272354126","1","8.3155517578125"
"$","107","1707211297513","4947","-131.390625","-0.2890625","14.5233278274536","1","8.3155517578125"
"$","107","1707211297605","4948","-130.515625","-0.15625","14.5269165039063","1","8.3155517578125"
"$","107","1707211297649","4949","-129.640625","-0.25","14.4953289031982","1","8.3155517578125"
"$","107","1707211297727","4950","-128.7890625","-0.2109375","14.4846572875977","1","8.3155517578125"
"$","107","1707211297789","4951","-127.9296875","-0.09375","14.4846572875977","1","8.3155517578125"
"$","107","1707211297857","4951","-126.203125","0.140625","14.6912670135498","1","8.3155517578125"
"$","107","1707211297916","4953","-125.34375","0.3125","14.7222099304199","1","8.3155517578125"
"$","107","1707211297979","4954","-124.46875","0.4453125","14.7222099304199","1","8.3155517578125"
"$","107","1707211298042","4955","-123.625","1.0078125","14.7722063064575","1","8.3155517578125"
"$","107","1707211298104","4956","-122.75","0.9765625","14.7548990249634","1","8.3155517578125"
"$","107","1707211298182","4957","-121.875","1.1171875","14.7548990249634","1","8.3155517578125"
"$","107","1707211298245","4958","-120.96875","0.8515625","14.7203025817871","1","8.3155517578125"
"$","107","1707211298307","4959","-120.1015625","1.0625","14.9255332946777","1","8.3155517578125"
"$","107","1707211298370","4960","-119.2109375","1.1875","14.9255332946777","1","8.3155517578125"
"$","107","1707211298448","4961","-118.328125","1.4140625","14.9708786010742","1","8.3155517578125"
"$","107","1707211298510","4962","-116.578125","1.9453125","14.9989604949951","1","8.3155517578125"
"$","107","1707211298573","4963","-115.6796875","2.0234375","14.9902839660645","1","8.3155517578125"
"$","107","1707211298635","4964","-114.78125","2.046875","14.981240272522","1","8.3155517578125"
"$","107","1707211298713","4965","-113.8984375","2.078125","14.9763507843018","1","8.3155517578125"
"$","107","1707211298776","4966","-112.96875","2.0859375","15.168924331665","1","6.91015625"
"$","107","1707211298838","4967","-112.0625","2.21875","15.2019948959351","1","7.056884765625"
"$","107","1707211298901","4968","-111.1640625","2.34375","15.2019948959351","1","7.056884765625"
"$","107","1707211298979","4969","-110.25","2.453125","15.2076330184937","1","7.176025390625"
"$","107","1707211299041","4970","-109.34375","2.578125","15.2076330184937","1","7.176025390625"
"$","107","1707211299104","4971","-108.453125","2.75","15.2139883041382","1","7.265625"
"$","107","1707211299182","4972","-106.640625","2.890625","15.2081422805786","1","7.355712890625"
"$","107","1707211299245","4973","-105.734375","3.0078125","15.2081422805786","1","7.355712890625"
"$","107","1707211299307","4974","-104.828125","3.1328125","15.2081422805786","1","7.355712890625"
"$","107","1707211299385","4975","-103.921875","3.25","15.2081422805786","1","7.355712890625"
"$","107","1707211299448","4976","-103","3.21875","15.4317941665649","1","7.4462890625"
"$","107","1707211299510","4977","-102.0859375","3.328125","15.4317941665649","1","7.4462890625"
"$","107","1707211299573","4978","-101.15625","3.3125","15.4250583648682","1","7.537353515625"
"$","107","1707211299635","4979","-100.25","3.4453125","15.4277000427246","1","7.59814453125"
"$","107","1707211299713","4980","-98.4453125","3.890625","15.440544128418","1","7.6591796875"
"$","107","1707211299778","4981","-97.53125","4.0078125","15.440544128418","1","7.6591796875"
"$","107","1707211299841","4982","-96.609375","4.140625","15.450306892395","1","7.720458984375"
"$","107","1707211299919","4983","-95.6875","4.2578125","15.450306892395","1","7.720458984375"
"$","107","1707211299981","4984","-94.78125","4.828125","15.7124309539795","1","7.75146484375"
"$","107","1707211300044","4985","-93.8515625","4.9765625","15.7124309539795","1","7.75146484375"
"$","107","1707211300106","4986","-92.921875","5.125","15.7124309539795","1","7.75146484375"
"$","107","1707211300169","4987","-91.984375","5.265625","15.7124309539795","1","7.75146484375"
"$","107","1707211300247","4988","-91.0546875","5.4140625","15.7124309539795","1","7.75146484375"
"$","107","1707211300310","4989","-89.21875","6.0546875","15.7714719772339","1","7.782470703125"
"$","107","1707211300372","4990","-88.2890625","6.2265625","15.7714719772339","1","7.782470703125"
"$","107","1707211300435","4991","-87.359375","6.1875","15.7553720474243","1","7.8134765625"
"$","107","1707211300513","4992","-86.421875","6.3359375","15.7553720474243","1","7.8134765625"
"$","107","1707211300575","4993","-85.5","6.453125","15.7567977905273","1","7.844482421875"
"$","107","1707211300638","4994","-84.5625","6.6015625","15.7567977905273","1","7.844482421875"
"$","107","1707211300716","4995","-83.6171875","6.453125","15.7220811843872","1","7.87548828125"
"$","107","1707211300778","4996","-82.6875","6.5","15.7178373336792","1","7.87548828125"
"$","107","1707211300841","4997","-81.7578125","6.6328125","15.7178373336792","1","7.87548828125"
"$","107","1707211300903","4998","-80.8203125","6.7578125","15.7178373336792","1","7.87548828125"
"$","107","1707211300981","4999","-78.953125","7.0234375","15.7178373336792","1","7.87548828125"
"$","107","1707211301044","5000","-78.015625","7.1484375","15.7178373336792","1","7.87548828125"
"$","107","1707211301106","5001","-77.0859375","7.28125","15.7178373336792","1","7.87548828125"
"$","107","1707211301169","5002","-76.1484375","7.40625","15.7178373336792","1","7.87548828125"
"$","107","1707211301247","5003","-75.21875","7.5390625","15.7178373336792","1","7.87548828125"
"$","107","1707211301309","5004","-74.28125","7.6640625","15.7178373336792","1","7.87548828125"
"$","107","1707211301372","5005","-73.3515625","7.796875","15.7178373336792","1","7.87548828125"
"$","107","1707211301513","5007","-70.9375","7.9453125","15.9285707473755","1","7.8134765625"
"$","107","1707211301575","5008","-70","8.0390625","15.9120531082153","1","7.844482421875"
"$","107","1707211301638","5009","-69.0390625","8.015625","15.9120531082153","1","7.844482421875"
"$","107","1707211301716","5010","-68.1015625","8.453125","15.8780755996704","1","7.87548828125"
"$","107","1707211301778","5011","-67.2109375","8.7421875","15.8912630081177","1","6.6839599609375"
"$","107","1707211301841","5012","-66.25","8.8515625","15.8957786560059","1","6.8564453125"
"$","107","1707211301903","5013","-65.328125","8.9609375","15.9008464813232","1","7.001953125"
"$","107","1707211301981","5014","-64.390625","9.0703125","15.90500831604","1","7.119384765625"
"$","107","1707211302044","5015","-63.3984375","9.3828125","15.9285230636597","1","5.93505859375"
"$","107","1707211302106","5016","-62.453125","9.484375","15.931113243103","1","6.207275390625"
"$","107","1707211302183","5017","-60.5390625","9.6640625","15.9337635040283","1","6.429443359375"
"$","107","1707211302249","5018","-59.5625","9.734375","15.9402151107788","1","5.8541259765625"
"$","107","1707211302316","5019","-58.609375","9.8203125","15.9402151107788","1","5.8541259765625"
"$","107","1707211302380","5020","-57.6640625","9.6171875","15.9069576263428","1","5.2490234375"
"$","107","1707211302443","5021","-56.7109375","9.765625","15.9220552444458","1","5.55908203125"
"$","108","1707211302443","5021","-147.171875","-5.7265625","10.5716314315796","1","8.3155517578125"
"$","107","1707211302505","5022","-55.7578125","9.8359375","15.9220552444458","1","5.55908203125"
"$","108","1707211302505","5022","-146.546875","-5.828125","10.5716314315796","1","8.3155517578125"
"$","107","1707211302584","5023","-54.8125","9.9921875","15.930103302002","1","5.8502197265625"
"$","107","1707211302646","5024","-53.84375","10.1953125","15.9500026702881","1","5.202880859375"
"$","107","1707211302709","5025","-52.8984375","10.3515625","15.9654207229614","1","5.5362548828125"
"$","107","1707211302771","5026","-50.984375","10.625","15.9820470809937","1","6.0693359375"
"$","107","1707211302849","5027","-50.03125","10.71875","15.9820470809937","1","6.0693359375"
"$","107","1707211302912","5028","-49.0625","10.9609375","16.0135383605957","1","5.28125"
"$","107","1707211302974","5029","-48.109375","11.1015625","16.0263805389404","1","5.59033203125"
"$","107","1707211303037","5030","-47.1484375","11.2109375","16.0341453552246","1","5.8546142578125"
"$","107","1707211303115","5031","-46.1953125","11.34375","16.0453643798828","1","6.125"
"$","108","1707211303115","5031","-97.2421875","10.1171875","16.7150993347168","1","8.3155517578125"
"$","107","1707211303177","5032","-45.234375","11.453125","16.0453643798828","1","6.125"
"$","108","1707211303177","5032","-96.3046875","10.4765625","16.7150993347168","1","8.3155517578125"
"$","107","1707211303255","5033","-44.3046875","11.8125","16.1148986816406","1","5.4052734375"
"$","107","1707211303318","5034","-42.390625","12.125","16.1461925506592","1","6.01416015625"
"$","108","1707211303318","5034","-93.515625","10.5234375","16.2751083374023","1","8.3155517578125"
"$","107","1707211303380","5035","-41.4296875","12.234375","16.1596508026123","1","5.55322265625"
"$","107","1707211303443","5036","-40.46875","12.375","16.1771755218506","1","5.8468017578125"
"$","108","1707211303443","5036","-91.671875","10.2265625","16.2456016540527","1","8.3155517578125"
"$","107","1707211303521","5037","-39.5","12.546875","16.1988391876221","1","4.989501953125"
"$","108","1707211303521","5037","-90.71875","10.4296875","16.2456016540527","1","8.3155517578125"
"$","107","1707211303568","5037","-38.53125","12.7421875","16.0293006896973","1","5.3199462890625"
"$","108","1707211303568","5037","-89.7734375","10.3515625","16.1951637268066","1","8.3155517578125"
"$","107","1707211303646","5039","-37.5859375","12.921875","16.0369625091553","1","5.6328125"
"$","108","1707211303646","5039","-88.8203125","10.5390625","16.1951637268066","1","8.3155517578125"
"$","107","1707211303709","5040","-36.640625","13.0625","16.0524291992188","1","5.900390625"
"$","108","1707211303709","5040","-87.875","10.21875","16.0909652709961","1","8.3155517578125"
"$","107","1707211303771","5041","-35.6875","13.203125","16.0524291992188","1","5.900390625"
"$","108","1707211303771","5041","-86.984375","9.7734375","15.9881105422974","1","6.9697265625"
"$","107","1707211303849","5042","-34.7421875","13.3515625","16.1010475158691","1","6.173828125"
"$","108","1707211303849","5042","-86.015625","9.796875","15.9841327667236","1","7.116943359375"
"$","107","1707211303912","5043","-32.828125","13.5859375","16.111011505127","1","6.3970947265625"
"$","108","1707211303912","5043","-84.125","9.921875","16.1750259399414","1","7.326171875"
"$","107","1707211303974","5044","-31.875","13.7265625","16.111011505127","1","6.3970947265625"
"$","108","1707211303974","5044","-83.15625","10.125","16.0247077941895","1","7.41650390625"
"$","107","1707211304052","5045","-30.9140625","13.859375","16.111011505127","1","6.3970947265625"
"$","108","1707211304052","5045","-82.203125","10.234375","16.0247077941895","1","7.41650390625"
"$","107","1707211304115","5046","-29.953125","13.9921875","16.111011505127","1","6.3970947265625"
"$","108","1707211304115","5046","-81.2421875","10.34375","16.0247077941895","1","7.41650390625"
"$","107","1707211304177","5047","-29.015625","14.0546875","16.0162010192871","1","6.594970703125"
"$","108","1707211304177","5047","-80.3125","10.609375","16.2543964385986","1","7.50732421875"
"$","107","1707211304240","5048","-28.078125","14.109375","16.013500213623","1","6.767578125"
"$","108","1707211304240","5048","-79.359375","10.59375","16.2378273010254","1","7.5679931640625"
"$","107","1707211304318","5049","-27.125","14.2734375","16.0728721618652","1","6.91259765625"
"$","108","1707211304318","5049","-78.390625","10.7265625","16.2473697662354","1","7.62890625"
"$","107","1707211304380","5050","-26.25","14.5","15.9706783294678","1","5.7437744140625"
"$","108","1707211304380","5050","-77.4296875","10.828125","16.2464790344238","1","7.6900634765625"
"$","107","1707211304443","5051","-25.3203125","14.609375","15.9828777313232","1","4.7757568359375"
"$","108","1707211304443","5051","-76.4609375","10.9375","16.2464790344238","1","7.6900634765625"
"$","107","1707211304505","5052","-24.390625","14.71875","16.0162010192871","1","4.0400390625"
"$","108","1707211304505","5052","-75.4921875","11.1171875","16.2614784240723","1","7.75146484375"
"$","107","1707211304583","5053","-22.515625","14.953125","16.1017742156982","1","4.89111328125"
"$","108","1707211304583","5053","-73.546875","11.3359375","16.2692356109619","1","7.782470703125"
"$","107","1707211304646","5054","-22.515625","14.953125","16.1017742156982","1","4.89111328125"
"$","108","1707211304646","5054","-73.546875","11.3359375","16.2692356109619","1","7.782470703125"
"$","107","1707211304708","5055","-20.71875","15","15.9041090011597","1","4.2447509765625"
"$","108","1707211304708","5055","-71.640625","11.3828125","16.2801475524902","1","6.87451171875"
"$","107","1707211304771","5056","-19.7734375","15.109375","15.9041090011597","1","4.2447509765625"
"$","108","1707211304771","5056","-70.671875","11.375","16.439884185791","1","7.0234375"
"$","107","1707211304849","5057","-18.84375","15.171875","15.8348798751831","1","3.991943359375"
"$","108","1707211304849","5057","-69.734375","11.5625","16.4796810150146","1","5.88134765625"
"$","107","1707211304912","5058","-18.03125","15.0234375","15.6973419189453","1","3.17236328125"
"$","108","1707211304912","5058","-68.75","11.671875","16.4796810150146","1","5.88134765625"
"$","107","1707211304974","5059","-17.09375","15.1171875","15.6146373748779","1","3.132568359375"
"$","108","1707211304974","5059","-67.7890625","11.9140625","16.2930488586426","1","6.15234375"
"$","107","1707211305037","5060","-16.078125","15.4453125","15.7548608779907","1","2.49755859375"
"$","108","1707211305037","5060","-66.8203125","12.0234375","16.2930488586426","1","6.15234375"
"$","107","1707211305115","5061","-15.140625","15.5546875","15.7548608779907","1","2.49755859375"
"$","108","1707211305115","5061","-65.8515625","11.9453125","16.4826526641846","1","6.37353515625"
"$","108","1707211305177","5062","-64.8671875","11.96875","16.4827251434326","1","6.5986328125"
"$","108","1707211305240","5063","-62.890625","12.0078125","16.4697895050049","1","6.943603515625"
"$","108","1707211305302","5064","-61.90625","12.09375","16.4697895050049","1","6.943603515625"
"$","108","1707211305380","5065","-60.921875","12.046875","16.4586658477783","1","7.060546875"
"$","108","1707211305443","5066","-59.953125","12.1015625","16.4652156829834","1","7.178466796875"
"$","108","1707211305505","5067","-58.96875","12.1796875","16.4652156829834","1","7.178466796875"
"$","108","1707211305583","5068","-57.9921875","12.25","16.4639930725098","1","7.29736328125"
"$","108","1707211305646","5069","-57.015625","12.171875","16.4453125","1","7.417236328125"
"$","108","1707211305708","5070","-56.046875","12.1875","16.4421501159668","1","7.4775390625"
"$","108","1707211305771","5071","-54.1328125","12.3203125","16.4499454498291","1","6.6251220703125"
"$","108","1707211305849","5072","-53.15625","12.4140625","16.4593048095703","1","6.826171875"
"$","108","1707211305912","5073","-52.1875","12.3828125","16.4532508850098","1","5.7470703125"
"$","108","1707211305974","5074","-133.1328125","1.9453125","24.3222808837891","1","8.3155517578125"
"$","109","1707211305974","5074","-51.1953125","12.2421875","16.4267444610596","1","4.900390625"
"$","108","1707211306037","5075","-131.7421875","2.390625","24.3222808837891","1","8.3155517578125"
"$","109","1707211306037","5075","-50.203125","12.234375","16.4237422943115","1","5.250732421875"
"$","108","1707211306115","5076","-49.2265625","12.3125","16.4333953857422","1","5.560546875"
"$","108","1707211306177","5077","-128.8046875","3.5234375","24.8192710876465","1","8.3155517578125"
"$","109","1707211306177","5077","-48.2421875","12.4140625","16.4439392089844","1","4.6241455078125"
"$","108","1707211306240","5078","-127.390625","3.984375","24.8192710876465","1","8.3155517578125"
"$","109","1707211306240","5078","-47.296875","12.4609375","16.2488918304443","1","3.84375"
"$","108","1707211306302","5079","-46.3125","12.5234375","16.4209403991699","1","4.296875"
"$","108","1707211306396","5080","-122.953125","5.4609375","25.1281490325928","1","8.3155517578125"
"$","109","1707211306396","5080","-44.34375","12.6484375","16.2583599090576","1","5.0701904296875"
"$","108","1707211306458","5081","-43.3828125","12.6015625","16.2215747833252","1","4.265869140625"
"$","108","1707211306505","5082","-42.4296875","12.8984375","16.2602977752686","1","3.55712890625"
"$","108","1707211306583","5083","-103.0859375","0.9296875","11.8580522537231","1","8.3155517578125"
"$","109","1707211306583","5083","-41.453125","12.984375","16.2779293060303","1","4.0400390625"
"$","108","1707211306646","5084","-102.3828125","1.015625","11.8580522537231","1","8.3155517578125"
"$","109","1707211306646","5084","-40.484375","13.0390625","16.2769031524658","1","4.4793701171875"
"$","108","1707211306708","5085","-39.53125","13.09375","16.2836856842041","1","3.90380859375"
"$","108","1707211306786","5086","-100.96875","1.15625","11.8630390167236","1","8.3155517578125"
"$","109","1707211306786","5086","-38.5625","13.171875","16.300802230835","1","3.451171875"
"$","108","1707211306865","5087","-112.8359375","3.796875","28.3301315307617","1","8.278564453125"
"$","109","1707211306865","5087","-100.265625","1.2421875","11.8630390167236","1","8.3155517578125"
"$","110","1707211306865","5087","-37.5859375","13.2421875","16.300802230835","1","3.451171875"
"$","108","1707211306911","5088","-111.234375","4.359375","28.3301315307617","1","8.278564453125"
"$","109","1707211306911","5088","-36.609375","13.3046875","16.3169078826904","1","3.9276123046875"
"$","108","1707211306974","5089","-107.9921875","5.0703125","28.7224578857422","1","9.21630859375"
"$","109","1707211306974","5089","-34.6640625","13.5","16.3606700897217","1","4.3861083984375"
"$","108","1707211307036","5090","-106.3046875","5.078125","28.7191848754883","1","8.21044921875"
"$","109","1707211307036","5090","-97.4609375","1.65625","11.8646984100342","1","8.3155517578125"
"$","110","1707211307036","5090","-33.6875","13.6171875","16.1859855651855","1","4.793701171875"
"$","108","1707211307115","5091","-104.6484375","5.5546875","28.7191848754883","1","8.21044921875"
"$","109","1707211307115","5091","-96.7734375","1.8125","12.0672979354858","1","8.3155517578125"
"$","110","1707211307115","5091","-32.7109375","13.7109375","16.1799659729004","1","5.14990234375"
"$","108","1707211307177","5092","-103.0234375","6.25","26.7220134735107","1","8.8209228515625"
"$","109","1707211307177","5092","-96.0390625","1.9140625","12.099289894104","1","8.3155517578125"
"$","110","1707211307177","5092","-31.7421875","13.796875","16.1961441040039","1","5.48193359375"
"$","108","1707211307240","5093","-101.5","6.75","26.7220134735107","1","8.8209228515625"
"$","109","1707211307240","5093","-95.3203125","1.8984375","12.0935506820679","1","8.3155517578125"
"$","110","1707211307240","5093","-30.7734375","13.8671875","16.1961441040039","1","5.48193359375"
"$","108","1707211307302","5094","-99.8828125","7.9453125","27.1998100280762","1","8.7802734375"
"$","109","1707211307302","5094","-94.625","2.109375","12.10129737854","1","8.3155517578125"
"$","110","1707211307302","5094","-29.8046875","14.015625","16.2568283081055","1","5.77099609375"
"$","111","1707211307302","5094","-118.7265625","-6.65625","9.51792144775391","1","7.357177734375"
"$","108","1707211307380","5095","-98.34375","8.4921875","27.1998100280762","1","8.7802734375"
"$","109","1707211307380","5095","-93.9296875","2.2890625","12.1049537658691","1","8.3155517578125"
"$","110","1707211307380","5095","-28.828125","14.09375","16.2568283081055","1","5.77099609375"
"$","111","1707211307380","5095","-118.1640625","-6.765625","9.51792144775391","1","7.357177734375"
"$","108","1707211307443","5096","-96.8046875","9.03125","27.1998100280762","1","8.7802734375"
"$","109","1707211307443","5096","-93.2109375","2.390625","12.1049537658691","1","8.3155517578125"
"$","110","1707211307443","5096","-27.921875","14","16.2504692077637","1","4.7607421875"
"$","108","1707211307505","5097","-95.265625","9.578125","27.1998100280762","1","8.7802734375"
"$","109","1707211307505","5097","-92.484375","2.5234375","12.1092491149902","1","8.3155517578125"
"$","110","1707211307505","5097","-26.953125","14.0625","16.2504692077637","1","4.7607421875"
"$","111","1707211307505","5097","-117.1875","-6.0546875","9.09471988677979","1","7.4473876953125"
"$","108","1707211307583","5098","-91.734375","9.78125","30.4236450195313","1","8.7177734375"
"$","109","1707211307583","5098","-91.03125","2.609375","12.1033248901367","1","8.3155517578125"
"$","110","1707211307583","5098","-90.4921875","4.234375","27.0225791931152","1","8.087158203125"
"$","111","1707211307583","5098","-25.015625","14.2109375","16.0723323822021","1","6.086181640625"
"$","112","1707211307583","5098","-116.1171875","-5.9140625","9.07088088989258","1","7.5078125"
"$","108","1707211307646","5099","-90.015625","10.6484375","28.0790042877197","1","8.675537109375"
"$","109","1707211307646","5099","-90.2734375","2.296875","12.3144483566284","1","8.3155517578125"
"$","110","1707211307646","5099","-88.8828125","4.0625","27.0225791931152","1","8.087158203125"
"$","111","1707211307646","5099","-24.0546875","14.28125","16.0723323822021","1","6.086181640625"
"$","112","1707211307646","5099","-115.5703125","-5.9140625","9.07088088989258","1","7.5078125"
"$","108","1707211307708","5100","-88.4140625","11.296875","28.0854511260986","1","8.6180419921875"
"$","109","1707211307708","5100","-89.5390625","2.3671875","12.3144483566284","1","8.3155517578125"
"$","110","1707211307708","5100","-23.09375","14.46875","15.7637319564819","1","6.337158203125"
"$","111","1707211307708","5100","-115.0234375","-5.90625","9.07088088989258","1","7.5078125"
"$","108","1707211307771","5101","-86.8125","11.8203125","28.0854511260986","1","8.6180419921875"
"$","109","1707211307771","5101","-88.796875","2.4375","12.3144483566284","1","8.3155517578125"
"$","110","1707211307771","5101","-85.8671875","4.59375","27.0188064575195","1","8.0888671875"
"$","111","1707211307771","5101","-22.1484375","14.546875","15.7637319564819","1","6.337158203125"
"$","108","1707211307849","5102","-85.2109375","11.7734375","28.1737861633301","1","8.55615234375"
"$","109","1707211307849","5102","-88.0703125","2.53125","12.3244905471802","1","8.3155517578125"
"$","110","1707211307849","5102","-84.25","4.4765625","27.0188064575195","1","8.0888671875"
"$","111","1707211307849","5102","-21.203125","14.6796875","16.1179599761963","1","6.5567626953125"
"$","108","1707211307911","5103","-83.59375","12.265625","28.1737861633301","1","8.55615234375"
"$","109","1707211307911","5103","-87.3359375","2.6015625","12.3244905471802","1","8.3155517578125"
"$","110","1707211307911","5103","-20.234375","14.7578125","16.1179599761963","1","6.5567626953125"
"$","108","1707211307974","5104","-81.9765625","12.7578125","28.1737861633301","1","8.55615234375"
"$","109","1707211307974","5104","-86.6328125","3.0078125","12.3356504440308","1","8.3155517578125"
"$","110","1707211307974","5104","-19.2734375","14.84375","16.1179599761963","1","6.5567626953125"
"$","108","1707211308036","5105","-80.359375","13.25","28.1737861633301","1","8.55615234375"
"$","109","1707211308036","5105","-85.8984375","3.09375","12.3356504440308","1","8.3155517578125"
"$","110","1707211308036","5105","-18.3046875","14.921875","16.1179599761963","1","6.5567626953125"
"$","108","1707211308115","5106","-77.0859375","13.546875","28.6107406616211","1","8.51904296875"
"$","109","1707211308115","5106","-84.4609375","3.4375","12.5472936630249","1","8.3155517578125"
"$","110","1707211308115","5106","-16.3828125","15.078125","16.1179599761963","1","6.5567626953125"
"$","108","1707211308177","5107","-75.4296875","14.0078125","28.6107406616211","1","8.51904296875"
"$","109","1707211308177","5107","-83.7421875","3.6953125","12.5920658111572","1","8.3155517578125"
"$","110","1707211308177","5107","-110.8828125","-6.046875","10.9882335662842","1","8.3155517578125"
"$","111","1707211308177","5107","-15.4140625","15.1640625","16.1179599761963","1","6.5567626953125"
"$","108","1707211308240","5108","-73.78125","14.46875","28.6107406616211","1","8.51904296875"
"$","109","1707211308240","5108","-82.9921875","3.8046875","12.5920658111572","1","8.3155517578125"
"$","110","1707211308240","5108","-71.8359375","5.703125","31.1173801422119","1","8.092529296875"
"$","112","1707211308240","5108","-110.2890625","-6.34375","10.9882335662842","1","8.3155517578125"
"$","108","1707211308302","5109","-72.125","14.921875","28.6107406616211","1","8.51904296875"
"$","109","1707211308302","5109","-82.2109375","3.5234375","12.5755186080933","1","8.3155517578125"
"$","110","1707211308302","5109","-69.96875","5.6953125","31.1173801422119","1","8.092529296875"
"$","108","1707211308380","5110","-70.375","15.453125","29.2053489685059","1","8.47265625"
"$","109","1707211308380","5110","-81.4765625","3.7734375","12.5779428482056","1","8.3155517578125"
"$","110","1707211308380","5110","-109.3515625","-5.3359375","9.59169483184814","1","8.3155517578125"
"$","108","1707211308443","5111","-68.6875","15.671875","29.3598232269287","1","8.42431640625"
"$","109","1707211308443","5111","-80.7265625","3.8671875","12.5779428482056","1","8.3155517578125"
"$","110","1707211308443","5111","-66.359375","9.078125","31.19850730896","1","6.769287109375"
"$","112","1707211308443","5111","-108.7890625","-5.4609375","9.59169483184814","1","0"
"$","108","1707211308505","5112","-66.984375","16.1171875","29.3598232269287","1","8.42431640625"
"$","109","1707211308505","5112","-80.078125","5.078125","12.6901788711548","1","7.029296875"
"$","110","1707211308505","5112","-64.46875","9.2109375","31.5658569335938","1","6.9140625"
"$","108","1707211308583","5113","-65.28125","16.5703125","29.3598232269287","1","8.42431640625"
"$","109","1707211308583","5113","-79.34375","5.296875","12.7152605056763","1","7.177001953125"
"$","110","1707211308583","5113","-62.578125","9.421875","31.8332176208496","1","7.060302734375"
"$","112","1707211308583","5113","-107.5859375","-6.28125","9.98628520965576","1","8.3155517578125"
"$","108","1707211308646","5114","-63.578125","17.015625","29.3598232269287","1","8.42431640625"
"$","109","1707211308646","5114","-78.59375","5.453125","12.7152605056763","1","7.177001953125"
"$","110","1707211308646","5114","-60.6484375","9.5703125","31.8770980834961","1","7.17822265625"
"$","112","1707211308646","5114","-107.015625","-6.453125","9.98628520965576","1","8.3155517578125"
